brsr_id,gri_code,esrs_datapoint_id,esrs_name,esrs_data_type,interop_mapping_type,review_reason,esrs_datapoint_count,expansion_class,brsr_match_type,brsr_mapping_semantics,interop_support,precision_class,precision_reason
P5-E8,2-23-A-IV,S4-1_02,Description of relevant human rights policy commitments relevant to consumers and/or end-users,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-A-IV,S4-1_06,Description of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-A-IV,S4-1_09,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-A-IV,G1.MDR-P_01-06,"Policies in place to manage its material impacts, risks and opportunities related to business conduct and corporate culture [see ESRS 2 MDR-P]",MDR-P,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,MDR-P_02,Description of scope of policy or of its exclusions,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,MDR-P_03,Description of most senior level in organisation that is accountable for implementation of policy,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,MDR-P_05,Description of consideration given to interests of key stakeholders in setting policy,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,MDR-P_06,Explanation of whether and how policy is made available to potentially affected stakeholders and stakeholders who need to help implement it,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S1-1_01,"Policies to manage material impacts, risks and opportunities related to own workforce, including for specific groups within workforce or all own workforce",semi-narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S1-1_03,Description of relevant human rights policy commitments relevant to own workforce,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S1-1_07,Disclosure of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S1-1_12,Disclosure of specific policy commitments related to inclusion and (or) positive action for people from groups at particular risk of vulnerability in own workforce,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S1-1_14,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S2-1_01,Description of relevant human rights policy commitments relevant to value chain workers,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S2-1_08,Disclosure of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S2-1_11,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S3-1_02,Description of relevant human rights policy commitments relevant to affected communities,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S3-1_06,Disclosure of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S3-1_09,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S4-1_01,"Policies to manage material impacts, risks and opportunities related to affected consumers and end-users, including specific groups or all consumers / end-users",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S4-1_02,Description of relevant human rights policy commitments relevant to consumers and/or end-users,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S4-1_06,Description of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,S4-1_09,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-E,G1.MDR-P_01-06,"Policies in place to manage its material impacts, risks and opportunities related to business conduct and corporate culture [see ESRS 2 MDR-P]",MDR-P,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,MDR-P_02,Description of scope of policy or of its exclusions,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,MDR-P_03,Description of most senior level in organisation that is accountable for implementation of policy,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,MDR-P_05,Description of consideration given to interests of key stakeholders in setting policy,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,MDR-P_06,Explanation of whether and how policy is made available to potentially affected stakeholders and stakeholders who need to help implement it,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S1-1_01,"Policies to manage material impacts, risks and opportunities related to own workforce, including for specific groups within workforce or all own workforce",semi-narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S1-1_03,Description of relevant human rights policy commitments relevant to own workforce,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S1-1_07,Disclosure of whether and how policies are aligned with relevant internationally recognised instruments,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S1-1_12,Disclosure of specific policy commitments related to inclusion and (or) positive action for people from groups at particular risk of vulnerability in own workforce,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S1-1_14,"Disclosure on an illustration of the types of communication of its policies to those individuals, group of individuals or entities for whom they are relevant",narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
P5-E8,2-23-F,S2-1_01,Description of relevant human rights policy commitments relevant to value chain workers,narrative,partial_requirement,one BRSR-GRI requirement expands to >15 ESRS datapoints,20,very_high_expansion,direct,direct,partial_requirement,low_precision,expansion_20
